authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,Starting time,Existence period
"Elliott, T.","32.8984208, 34.6465589, 32.9207375, 34.7282063",2021-03-03T20:03:01Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[32.8984208, 34.6465589], [32.915051, 34.7282063], [32.9190677, 34.722995], [32.9196846, 34.7218971], [32.9204249, 34.7204685], [32.9207375, 34.7172307], [32.9166206, 34.6716688], [32.9163275, 34.668704], [32.91595, 34.6649414], [32.9156765, 34.6622799], [32.9151897, 34.6590396], [32.9129838, 34.6553279], [32.9117819, 34.6540593], [32.9073241, 34.650551], [32.9021152, 34.6471707], [32.8984208, 34.6465589]]]}",osm-location-of-the-lower-course-of-the-modern,precise,representative,2099,2000,2021-03-03T20:49:03Z,/places/707565/osm-location-of-the-lower-course-of-the-modern,/places/707565,34.68558147,"34.6855814717,32.912890636",32.91289064,,T,twenty-first-ce,"2000.0,2099.0",OSM location of the lower course of the modern Kouris river,9b156e0e90374ea7a50c5c2ca6edbac3,,,,,31,Prehistory,AFRICA,-2000,99
"Elliott, T.","32.9160889, 34.7288314, 32.9343619, 34.7615726",2021-03-03T20:04:08Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[32.9160889, 34.7288314], [32.9264212, 34.7517785], [32.932322, 34.7600819], [32.9329443, 34.7608576], [32.9343619, 34.7615726], [32.922137, 34.7365558], [32.9188087, 34.7307138], [32.917235, 34.7292421], [32.9160889, 34.7288314]]]}",osm-location-of-inundated-portion-of-the-modern,precise,representative,2099,2000,2021-03-03T20:49:03Z,/places/707565/osm-location-of-inundated-portion-of-the-modern,/places/707565,34.74537457,"34.745374574,32.9249426721",32.92494267,,T,twenty-first-ce,"2000.0,2099.0",OSM location of inundated portion of the modern Kouris river,759cbef34f8b4891bb2fbd4bf10834cb,,,,,23,Prehistory,AFRICA,-2000,99
"Novotny, J., J. Becker","34.3643, 37.248, 34.3643, 37.248",2020-08-26T08:43:11Z,jnovotny,5,"Coordinates following GeoHack and confirmed by assertions made in Bagg, Assyrer, and Westland",mountain,"{""type"": ""Point"", ""coordinates"": [34.3643, 37.248]}",proposed-location-of-tunni-1-bolkar-mountains,precise,representative,2099,2000,2020-10-28T14:10:00Z,/places/125566441/proposed-location-of-tunni-1-bolkar-mountains,/places/125566441,37.248,"37.248,34.3643",34.3643,"ANE, Assyrian",T,twenty-first-ce,"2000.0,2099.0",GeoHack location of Bolkar Mountains,9b27bfd7f1374dd9a826b64c56404751,,,,,25,Prehistory,AFRICA,-2000,99
"Becker, J.","11.8242026, 42.0599773, 11.8715176, 42.0996166",2020-12-29T15:41:08Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[11.8257192, 42.0599773], [11.8252151, 42.0600226], [11.8248077, 42.060074], [11.8242026, 42.0601727], [11.8715176, 42.0996166], [11.8714936, 42.0989522], [11.8713845, 42.0981516], [11.8710936, 42.097396], [11.8665544, 42.0860537], [11.8664782, 42.0858972], [11.8634607, 42.0804963], [11.8564472, 42.0718721], [11.8467869, 42.0675269], [11.8269128, 42.0601008], [11.8267, 42.0600268], [11.8260474, 42.0599852], [11.8257192, 42.0599773]]]}",osm-location-of-fosso-marangone,precise,representative,2099,2000,2021-01-03T13:13:26Z,/places/723746844/osm-location-of-fosso-marangone,/places/723746844,42.07627799,"42.0762779906,11.8527725126",11.85277251,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Fosso Marangone,5b5ad9bbcdca4e548fcdc7871d72bf90,,,,,30,Prehistory,AFRICA,-2000,99
"Becker, J.","14.273928, 41.072914, 14.273928, 41.072914",2020-04-11T00:21:05Z,jbecker,1,Location of modern associated location based on OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [14.273928, 41.072914]}",osm-location-of-curti,precise,associated_modern,2099,2000,2021-01-09T12:00:02Z,/places/214908563/osm-location-of-curti,/places/214908563,41.072914,"41.072914,14.273928",14.273928,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Curti,8d50cce52ae9432b9fd59412d1cd15ef,,,,,30,Prehistory,AFRICA,-2000,99
"Becker, J., T. Elliott","27.6840675, 36.2438755, 27.7247282, 36.2861477",2020-12-18T09:43:31Z,"jbecker, thomase",1,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[27.7021978, 36.2438755], [27.7019422, 36.243939], [27.7017689, 36.2440876], [27.6840827, 36.2597559], [27.6840675, 36.262326], [27.6841022, 36.262944], [27.6846218, 36.2680609], [27.6847502, 36.2682967], [27.6940429, 36.2810562], [27.6995319, 36.2829225], [27.7099886, 36.2854458], [27.7133159, 36.2861477], [27.714917, 36.2859125], [27.7174187, 36.2852368], [27.7194465, 36.2846192], [27.7220125, 36.2837632], [27.7245413, 36.2819825], [27.7247282, 36.2815321], [27.7233415, 36.2704327], [27.7231249, 36.2699746], [27.7229261, 36.2695706], [27.7201374, 36.264459], [27.7196718, 36.2637796], [27.7043895, 36.2448645], [27.7038362, 36.2445088], [27.7025237, 36.243922], [27.7021978, 36.2438755]]]}",osm-location-of-alimia,precise,representative,2099,2000,2020-12-18T09:44:18Z,/places/589787/osm-location-of-alimia,/places/589787,36.26632898,"36.2663289811,27.7047925832",27.70479258,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of Alimia,69ebf8566ff44c0098fd3e92df5d9948,,,,,26,Prehistory,ASIA,-2000,99
"Becker, J., T. Elliott","23.4737553, 35.5832522, 23.4815692, 35.5896124",2019-09-30T21:13:23Z,jbecker,2,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[23.4757433, 35.5832522], [23.4754149, 35.5832607], [23.474146, 35.5834547], [23.4740492, 35.5835137], [23.4740181, 35.5836037], [23.4737553, 35.5846328], [23.4740616, 35.5861289], [23.4743742, 35.5867445], [23.4761513, 35.5894437], [23.4762654, 35.5895056], [23.4765835, 35.5895702], [23.4774029, 35.5896124], [23.477562, 35.5895843], [23.480079, 35.5882656], [23.4803556, 35.5880463], [23.4805838, 35.5878158], [23.4814205, 35.586587], [23.4815242, 35.5864099], [23.4815692, 35.586199], [23.4815139, 35.58614], [23.4780184, 35.5839524], [23.4777832, 35.5838062], [23.4770019, 35.5835306], [23.4763346, 35.5833113], [23.476013, 35.5832775], [23.4757433, 35.5832522]]]}",osm-location-of-modern-myle-island,precise,representative,2099,2000,2019-09-30T21:43:39Z,/places/589946/osm-location-of-modern-myle-island,/places/589946,35.58638494,"35.5863849401,23.477179971",23.47717997,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of modern Myle island,76a5103be88a425b869bb39135b9b760,,,,,37,Prehistory,ASIA,-2000,99
"Becker, J.","86.0811256, 21.567435, 87.3658153, 22.8366762",2021-02-24T21:14:04Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[87.3658153, 21.567435], [87.3154568, 21.5794376], [87.3089336, 21.5839072], [86.0820698, 22.7530389], [86.0811256, 22.7549385], [86.081469, 22.7589751], [86.1612057, 22.8366762], [86.2343143, 22.821351], [86.2813686, 22.8031325], [86.301453, 22.7950618], [87.1102356, 22.1337959], [87.1142696, 22.1295821], [87.1958946, 22.041062], [87.2067093, 22.027457], [87.2192406, 21.9998451], [87.2478222, 21.9249397], [87.3440122, 21.6440459], [87.3658153, 21.567435]]]}",osm-location-of-subarnarekha-river,precise,representative,2099,2000,2021-02-25T12:03:34Z,/places/59655/osm-location-of-subarnarekha-river,/places/59655,22.2120072,"22.2120071999,86.8336148115",86.83361481,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Subarnarekha River,13c197af620c41b0aa68536e17848f33,,,,,31,Prehistory,ASIA,-2000,99
"Becker, J.","89.1106236, 23.5936831, 89.494307, 23.9587015",2021-02-24T21:22:17Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[89.4769907, 23.5936831], [89.4704461, 23.59445], [89.3581152, 23.6695836], [89.3556905, 23.671431], [89.2494605, 23.7558374], [89.2462265, 23.7591129], [89.1154205, 23.9227211], [89.1123306, 23.931508], [89.1106236, 23.9587015], [89.2338669, 23.8552302], [89.4882345, 23.6305675], [89.4910455, 23.6272648], [89.4941139, 23.6222517], [89.494307, 23.6209935], [89.4884276, 23.5939977], [89.4769907, 23.5936831]]]}",osm-location-of-gorai-madhumati-river,precise,representative,2099,2000,2021-03-04T16:01:48Z,/places/59661/osm-location-of-gorai-madhumati-river,/places/59661,23.75680136,"23.7568013554,89.3040735804",89.30407358,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Gorai-Madhumati River,f8993de3ccca47dc9c16867b2c78f4a8,,,,,40,Prehistory,ASIA,-2000,99
"Becker, J.","61.3398081, 30.1459038, 68.5076638, 34.5736772",2020-03-27T02:38:49Z,jbecker,1,Representative location based on OpenStreetMap.,river,"{""type"": ""Polygon"", ""coordinates"": [[[62.476155, 30.1459038], [62.3644464, 30.1605802], [62.3077981, 30.1728984], [61.913653, 30.2839302], [61.8499761, 30.3304901], [61.8489491, 30.3315571], [61.3419807, 31.1124336], [61.3398081, 31.1216187], [67.529431, 34.3357773], [67.7210801, 34.4083801], [68.0411483, 34.4960338], [68.5076638, 34.5736772], [63.9888704, 30.5774222], [63.9468624, 30.5438774], [63.0507485, 30.2473688], [62.5803964, 30.1556821], [62.5270097, 30.1473697], [62.476155, 30.1459038]]]}",osm-location-of-helmand-river,precise,representative,2099,2000,2020-04-10T15:28:15Z,/places/59810/osm-location-of-helmand-river,/places/59810,32.08959323,"32.0895932275,64.7922859838",64.79228598,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Helmand River,b15c4b047bf0432a9946f6aadadceb98,,,,,49,Prehistory,ASIA,-2000,99
"Becker, J.","78.312242, 30.8814081, 78.4641141, 31.0113986",2021-02-24T18:33:35Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[78.312242, 30.8814081], [78.3131272, 30.885197], [78.3131781, 30.885342], [78.3187222, 30.8920287], [78.3302571, 30.9042592], [78.3303805, 30.9043616], [78.4607023, 31.0113986], [78.4609276, 31.0110722], [78.4613997, 31.0103826], [78.4616035, 31.0100147], [78.4640363, 31.0022581], [78.4641141, 31.0020006], [78.4640712, 31.0016005], [78.4626684, 30.9963355], [78.4625208, 30.9958136], [78.4623599, 30.9955745], [78.403531, 30.9348492], [78.4033781, 30.9347042], [78.3976811, 30.9301626], [78.3597681, 30.9056308], [78.3595857, 30.9055226], [78.312242, 30.8814081]]]}",osm-location-of-yamuna-river-course,precise,representative,2099,2000,2021-03-03T23:58:20Z,/places/59852/osm-location-of-yamuna-river-course,/places/59852,30.93778633,"30.9377863299,78.3910339207",78.39103392,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Yamuna river course,d3774b433c6f42bea8781e2fb16337f1,,,,,28,Prehistory,ASIA,-2000,99
"Elliott, T.","25.261833, 37.3684348, 25.2793181, 37.4131803",2021-03-17T17:05:00Z,thomase,1,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[25.2645474, 37.3684348], [25.2644509, 37.3684689], [25.264306, 37.3685499], [25.2628147, 37.3701529], [25.2626592, 37.370349], [25.2621442, 37.3712017], [25.261833, 37.3718284], [25.263401, 37.3978566], [25.2646789, 37.4039176], [25.2671944, 37.4095605], [25.2682379, 37.4113899], [25.2687329, 37.4119844], [25.268846, 37.4120519], [25.2774652, 37.4131803], [25.2785404, 37.4128352], [25.2789172, 37.4124822], [25.2793181, 37.4117491], [25.2789741, 37.3900507], [25.2770793, 37.3800959], [25.2770397, 37.3799348], [25.274792, 37.3776655], [25.2648693, 37.3685414], [25.264762, 37.3684817], [25.2645474, 37.3684348]]]}",osm-location-of-delos-island,precise,representative,2099,2000,2021-03-17T19:38:50Z,/places/599588/osm-location-of-delos-island,/places/599588,37.39202221,"37.392022211,25.2702389005",25.2702389,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of Delos island,4676d2d6ec2c4b9bbc4e24d4ea8b9216,,,,,31,Prehistory,ASIA,-2000,99
"Elliott, T.","27.175716, 37.2993174, 30.1629723, 38.3602824",2021-02-02T22:42:25Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[28.6325707, 37.2993174], [28.6313382, 37.2994517], [27.3400243, 37.5051831], [27.175716, 37.544694], [27.1774458, 37.5462278], [27.4882431, 37.7830031], [27.6250701, 37.8818159], [27.7608239, 37.956185], [28.9140807, 38.3578507], [28.9187069, 38.3594187], [28.9191984, 38.3595715], [28.9234772, 38.3602824], [29.1157837, 38.3585514], [30.0231362, 38.3076521], [30.1615368, 38.0793658], [30.1620435, 38.0781029], [30.1629723, 38.075484], [30.1629639, 38.0748459], [30.1620012, 38.07111], [30.1614102, 38.069149], [30.1607829, 38.0676669], [28.6325707, 37.2993174]]]}",osm-location-of-the-modern-maeander-river-basin,precise,representative,2099,2000,2021-02-02T22:51:09Z,/places/599777/osm-location-of-the-modern-maeander-river-basin,/places/599777,37.8854162,"37.8854162033,28.4853081362",28.48530814,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of the modern Maeander river basin,7689a001284b478b9b81990ca6e36e61,,,,,52,Prehistory,ASIA,-2000,99
"Elliott, T.","26.8047544, 38.3403457, 29.353497, 38.9534903",2021-03-03T22:10:39Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[28.5232048, 38.3403457], [27.5320717, 38.3902293], [27.5310994, 38.3903672], [26.8180022, 38.5903272], [26.8047544, 38.6029391], [26.8116591, 38.6134608], [26.820003, 38.6239918], [26.8345443, 38.6384027], [26.8561808, 38.6474944], [29.3492805, 38.9534903], [29.353497, 38.9529223], [29.2969255, 38.7989962], [29.2965527, 38.7985042], [29.0947931, 38.5454881], [28.5396601, 38.344753], [28.5391331, 38.3445951], [28.5232048, 38.3403457]]]}",osm-location-of-the-modern-hermus-basin,precise,representative,2099,2000,2021-03-03T23:01:51Z,/places/550575/osm-location-of-the-modern-hermus-basin,/places/550575,38.60043127,"38.6004312717,28.1676547222",28.16765472,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of the modern Hermus basin,eef833ccef834e219f156540cd815e4f,,,,,53,Prehistory,ASIA,-2000,99
"Becker, J.","26.523, 38.983, 26.523, 38.983",2021-03-05T16:14:16Z,jbecker,0,Coordinates following iDAI.gazetteer,mountain,"{""type"": ""Point"", ""coordinates"": [26.523, 38.983]}",imagery-location-of-killaion-mountain,precise,representative,2099,2000,2021-03-06T13:47:24Z,/places/550644/imagery-location-of-killaion-mountain,/places/550644,38.983,"38.983,26.523",26.523,,T,twenty-first-ce,"2000.0,2099.0",Imagery location of Killaion (mountain),443072bc54864c56b35c8a447c864603,,,,,52,Prehistory,ASIA,-2000,99
"Elliott, T.","27.7605313, 38.8763153, 27.7951243, 38.9290527",2021-03-03T22:32:07Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[27.7613759, 38.8763153], [27.7605313, 38.8781038], [27.7606158, 38.8789454], [27.7606496, 38.8791295], [27.7627328, 38.8829614], [27.7853299, 38.9202641], [27.7896918, 38.9262823], [27.7900559, 38.9266167], [27.7931186, 38.9280914], [27.7951243, 38.9290527], [27.7884197, 38.9127564], [27.7801344, 38.8952889], [27.7613759, 38.8763153]]]}",osm-location-of-modern-river-segment,precise,representative,2099,2000,2021-03-04T01:13:58Z,/places/550702/osm-location-of-modern-river-segment,/places/550702,38.90251211,"38.9025121129,27.7786110767",27.77861108,,T,twenty-first-ce,"2000.0,2099.0",OSM location of modern river segment,8100f1356f5d4be98da89518afb09a88,,,,,37,Prehistory,ASIA,-2000,99
"Becker, J., T. Elliott","12.3780048, 41.7755265, 12.3780048, 41.7755265",2019-09-06T15:30:17Z,jbecker,2,"Associated Modern Location of the Malafede ""zona urbanistica"" of the modern city of Rome, based on OpenStreetMap.",settlement-modern,"{""type"": ""Point"", ""coordinates"": [12.3780048, 41.7755265]}",osm-location-of-modern-malafede,precise,associated_modern,2099,2000,2019-09-06T17:21:48Z,/places/426591/osm-location-of-modern-malafede,/places/426591,41.7755265,"41.7755265,12.3780048",12.3780048,,T,twenty-first-ce,"2000.0,2099.0",OSM location of modern Malafede,23e1f84d22f94e64b6e196725d016e07,,,,,56,Prehistory,ASIA,-2000,99
"Becker, J.","12.673457, 41.833797, 12.673457, 41.833797",2020-06-06T21:15:37Z,jbecker,0,,settlement-modern,"{""type"": ""Point"", ""coordinates"": [12.673457, 41.833797]}",imagery-location-of-frazione-di-pantano-secco,precise,associated_modern,2099,2000,2021-01-12T10:54:51Z,/places/426600/imagery-location-of-frazione-di-pantano-secco,/places/426600,41.833797,"41.833797,12.673457",12.673457,,T,twenty-first-ce,"2000.0,2099.0",Imagery location of Frazione di Pantano Secco,a469769bc1ac428dae7f6d010d952ac6,,,,,23,Prehistory,ASIA,-2000,99
"Becker, J.","13.9277981, 41.024189, 14.4672978, 41.7034793",2020-11-24T15:12:24Z,jbecker,1,Location based on a Relation derived from OpenStreetMap plotting the course of the river Volturno.,river,"{""type"": ""Polygon"", ""coordinates"": [[[13.9277981, 41.024189], [14.0213562, 41.7034793], [14.0982639, 41.6492601], [14.420155, 41.2491816], [14.4636686, 41.1881881], [14.4672885, 41.1771388], [14.4672978, 41.1767489], [14.4672706, 41.1760596], [14.4671411, 41.1750549], [14.4666485, 41.1731977], [14.4663308, 41.1720396], [14.4659397, 41.1707297], [14.4654244, 41.169781], [14.4574132, 41.1550646], [14.4257447, 41.1331439], [13.9277981, 41.024189]]]}",osm-location-of-course-of-volturno-river,precise,representative,2099,2000,2020-12-02T12:35:58Z,/places/433211/osm-location-of-course-of-volturno-river,/places/433211,41.28856069,"41.2885606895,14.2036835649",14.20368356,,T,twenty-first-ce,"2000.0,2099.0",OSM location of course of Volturno (river),a580a2fba1654a49be9080482b625535,,,,,38,Prehistory,ASIA,-2000,99
"Becker, J.","12.9194152, 41.6794147, 12.9194152, 41.6794147",2020-11-28T19:54:04Z,jbecker,1,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [12.9194152, 41.6794147]}",osm-location-of-modern-rocca-massima,precise,associated_modern,2099,2000,2020-12-02T12:32:06Z,/places/438684/osm-location-of-modern-rocca-massima,/places/438684,41.6794147,"41.6794147,12.9194152",12.9194152,,T,twenty-first-ce,"2000.0,2099.0",OSM location of modern Rocca Massima,df64762fcd02476dbee2158fa083cfbe,,,,,32,Prehistory,ASIA,-2000,99
"Becker, J.","16.5370291, 40.2880586, 16.7769305, 40.3621335",2020-08-10T15:52:58Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[16.7769305, 40.2880586], [16.7557171, 40.2882601], [16.7548953, 40.2883243], [16.7263017, 40.2956694], [16.6276268, 40.3253188], [16.5610275, 40.3483403], [16.5606115, 40.3485238], [16.5379805, 40.3598552], [16.5377863, 40.3599735], [16.5376116, 40.3601708], [16.5375469, 40.3603335], [16.5370291, 40.3621335], [16.5459247, 40.3609081], [16.5508317, 40.359936], [16.6984611, 40.3159457], [16.7580981, 40.2960229], [16.7587934, 40.2957658], [16.7769305, 40.2880586]]]}",osm-location-of-fiume-cavone,precise,representative,2099,2000,2020-08-10T19:53:58Z,/places/442432/osm-location-of-fiume-cavone,/places/442432,40.32222631,"40.3222263109,16.6589571109",16.65895711,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Fiume Cavone,50646cc5f4184b49a671755bb130b2d6,,,,,27,Prehistory,ASIA,-2000,99
"Mckee, G., J. Becker","15.09323, 40.8674759, 16.208355, 41.3589278",2020-08-04T18:03:50Z,gmckee,3,"Line representing the modern watercourse of the Ofanto River, derived from an OpenStreetMap Relation.",river,"{""type"": ""Polygon"", ""coordinates"": [[[15.1986927, 40.8674759], [15.1943839, 40.8684017], [15.1833908, 40.8724383], [15.1197776, 40.899989], [15.1190791, 40.9002976], [15.1119053, 40.9051817], [15.09323, 40.9235859], [16.1976705, 41.3589278], [16.204676, 41.3571043], [16.2051043, 41.3567999], [16.2056783, 41.3562104], [16.2060661, 41.3557295], [16.206485, 41.3547987], [16.2067177, 41.3539921], [16.2083226, 41.3365618], [16.208355, 41.3361241], [16.2082401, 41.3352369], [16.2079263, 41.3346164], [16.2073517, 41.3341725], [15.9920576, 41.1950025], [15.5360528, 40.9129449], [15.5288573, 40.9088018], [15.517461, 40.9044397], [15.5164973, 40.904146], [15.4756921, 40.8919072], [15.4751815, 40.8918016], [15.4000346, 40.8769731], [15.3897727, 40.8759004], [15.3886095, 40.8758387], [15.1986927, 40.8674759]]]}",fiume-ofanto,precise,"representative,associated_modern",2099,2000,2020-08-04T23:28:06Z,/places/442485/fiume-ofanto,/places/442485,41.07450792,"41.0745079158,15.6878310194",15.68783102,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Fiume Ofanto,656e8de2e6644c8d80de168f39a5f84a,,,,,37,Prehistory,ASIA,-2000,99
