authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies",,2010-09-22T19:16:56Z,"J. Bennet, G. Reger",0,,unknown,,batlas-location,unlocated,representative,-30,-750,2012-02-15T01:47:03Z,/places/589666/batlas-location,/places/589666,,,,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",Barrington Atlas location,015b976bc795086aae44c97649640b30,,,,,45,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies",,2010-09-22T19:16:57Z,"J. Bennet, G. Reger",0,,unknown,,batlas-location,unlocated,representative,-30,-750,2012-02-15T01:47:04Z,/places/589667/batlas-location,/places/589667,,,,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",Barrington Atlas location,a852d7452d9960a612bbf8829d4a187e,,,,,45,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies",,2010-09-22T19:17:02Z,"J. Bennet, G. Reger",0,,unknown,,batlas-location,unlocated,representative,-550,-750,2012-02-15T01:47:05Z,/places/589671/batlas-location,/places/589671,,,,,A,archaic,"-750.0,-550.0",Barrington Atlas location,ad91884e06c951389a8c58ea5d6f880e,,,,,45,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.428883, 35.165365, 25.428883, 35.165365",2011-03-09T22:44:48Z,"J. Bennet, G. Reger",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [25.428883, 35.165365]}",darmc-location-15846,precise,representative,300,-750,2012-02-15T01:47:07Z,/places/589675/darmc-location-15846,/places/589675,35.165365,"35.165365,25.428883",25.428883,,AR,"archaic,roman","-750.0,300.0",DARMC location 15846,646e46c50bc4ce359833d9160f4134ef,,,,,45,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","25.0, 35.0, 25.5, 35.5",2010-09-22T19:17:16Z,"J. Bennet, G. Reger",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 35.5], [25.5, 35.5], [25.5, 35.0], [25.0, 35.0]]]}",batlas-location,rough,representative,300,-750,2017-10-27T20:52:24Z,/places/589682/batlas-location,/places/589682,35.25,"35.25,25.25",25.25,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",Barrington Atlas location,4021b463477b08784ef8801009ca2c0a,,,,,45,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","26.0, 34.5, 26.5, 35.0",2010-09-22T19:17:18Z,"J. Bennet, G. Reger",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[26.0, 34.5], [26.0, 35.0], [26.5, 35.0], [26.5, 34.5], [26.0, 34.5]]]}",batlas-location,rough,representative,-550,-750,2012-02-15T01:47:12Z,/places/589684/batlas-location,/places/589684,34.75,"34.75,26.25",26.25,,A,archaic,"-750.0,-550.0",Barrington Atlas location,6d5db9ded781090d6a18ceee15a51955,,,,,40,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.566424, 35.278001, 25.566424, 35.278001",2011-03-09T20:42:08Z,"J. Bennet, G. Reger",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [25.566424, 35.278001]}",darmc-location-11380,precise,representative,-550,-750,2012-02-15T01:47:16Z,/places/589691/darmc-location-11380,/places/589691,35.278001,"35.278001,25.566424",25.566424,,A,archaic,"-750.0,-550.0",DARMC location 11380,0abea598972943b396f2f2b465a993a7,,,,,40,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","24.091067, 35.216576, 24.091067, 35.216576",2011-03-09T20:42:51Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [24.091067, 35.216576]}",darmc-location-11404,precise,representative,300,-750,2018-06-07T23:21:22Z,/places/589694/darmc-location-11404,/places/589694,35.216576,"35.216576,24.091067",24.091067,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 11404,efaf2f067a1b330f2275d0586215b8be,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.018525, 35.404896, 25.018525, 35.404896",2011-03-09T20:43:21Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [25.018525, 35.404896]}",darmc-location-11424,precise,representative,-30,-750,2018-06-08T00:00:54Z,/places/589696/darmc-location-11424,/places/589696,35.404896,"35.404896,25.018525",25.018525,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",DARMC location 11424,6edd1ba880a1da31cde3ad99a9d7c762,,,,,38,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies",,2010-09-22T19:17:36Z,"J. Bennet, G. Reger",0,,unknown,,batlas-location,unlocated,representative,-30,-750,2012-02-15T01:47:21Z,/places/589697/batlas-location,/places/589697,,,,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",Barrington Atlas location,e66b3458278706b96d2dad2c621f33e7,,,,,39,Prehistory,EUROPE,-2000
"Ã…hlfeldt, J., J. Becker, S. Gillies","28.030801, 36.375016, 28.030801, 36.375016",2012-10-20T20:30:51Z,jahlfeldt,1,"Representative point location, site precision","temple-2,","{""type"": ""Point"", ""coordinates"": [28.030801, 36.375016]}",dare-location,precise,"representative,",300,-750,2016-08-01T12:03:21Z,/places/589700/dare-location,/places/589700,36.375016,"36.375016,28.030801",28.030801,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARE Location,aa278a1ffc5e26cc66c676cbf2622ee6,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","24.149388, 35.466552, 24.149388, 35.466552",2011-03-09T20:43:51Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [24.149388, 35.466552]}",darmc-location-11442,precise,representative,300,-750,2018-06-07T19:41:04Z,/places/589704/darmc-location-11442,/places/589704,35.466552,"35.466552,24.149388",24.149388,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 11442,8555589bb74026865510de83a1786bc3,,,,,38,Prehistory,EUROPE,-2000
"Becker, J.","24.1405648, 35.4629885, 24.1405648, 35.4629885",2013-07-23T21:23:39Z,jbecker,1,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [24.1405648, 35.4629885]}",location-of-aptera,precise,representative,300,-750,2018-06-07T19:41:04Z,/places/589704/location-of-aptera,/places/589704,35.4629885,"35.4629885,24.1405648",24.1405648,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",location of Aptera,0720b6ef8725ea809a01aeb11335f09c,,,,,38,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","25.5, 35.0, 26.0, 35.5",2010-09-22T19:17:48Z,"J. Bennet, G. Reger",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[25.5, 35.0], [25.5, 35.5], [26.0, 35.5], [26.0, 35.0], [25.5, 35.0]]]}",batlas-location,rough,representative,-30,-750,2012-02-15T01:47:27Z,/places/589707/batlas-location,/places/589707,35.25,"35.25,25.75",25.75,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",Barrington Atlas location,afb6d26bf6dcda591ddef8948061e4fd,,,,,38,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.282439, 35.080331, 25.282439, 35.080331",2011-03-09T20:45:34Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [25.282439, 35.080331]}",darmc-location-11497,precise,representative,640,-750,2018-06-08T11:37:12Z,/places/589710/darmc-location-11497,/places/589710,35.080331,"35.080331,25.282439",25.282439,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 11497,f94dce570d5ec715f8123412472d52ca,,,,,38,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies",,2010-09-22T19:17:58Z,"J. Bennet, G. Reger",0,,unknown,,batlas-location,unlocated,representative,-330,-750,2012-02-15T01:47:32Z,/places/589714/batlas-location,/places/589714,,,,,AC,"archaic,classical","-750.0,-330.0",Barrington Atlas location,6bb0b0a7e6618201e4ed6a5c37217ab4,,,,,38,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","26.0, 34.5, 26.5, 35.0",2010-09-22T19:18:09Z,"J. Bennet, G. Reger",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[26.0, 34.5], [26.0, 35.0], [26.5, 35.0], [26.5, 34.5], [26.0, 34.5]]]}",batlas-location,rough,representative,-550,-750,2012-02-15T01:47:37Z,/places/589725/batlas-location,/places/589725,34.75,"34.75,26.25",26.25,,A,archaic,"-750.0,-550.0",Barrington Atlas location,21a6bf952b02fed51414d90b0192f8a9,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.07758, 35.003313, 25.07758, 35.003313",2011-03-09T20:50:50Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [25.07758, 35.003313]}",darmc-location-11697,precise,representative,-30,-750,2018-06-07T23:40:54Z,/places/589727/darmc-location-11697,/places/589727,35.003313,"35.003313,25.07758",25.07758,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",DARMC location 11697,b7bf9a26f780b72b651092463b3f3f44,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.402881, 35.060832, 25.402881, 35.060832",2011-03-09T20:51:45Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [25.402881, 35.060832]}",darmc-location-11728,precise,representative,640,-750,2018-06-07T21:06:04Z,/places/589730/darmc-location-11728,/places/589730,35.060832,"35.060832,25.402881",25.402881,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 11728,44e456e927371b6b46bebacb716946ed,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","26.5, 34.5, 27.0, 35.0",2010-09-22T19:18:29Z,"J. Bennet, G. Reger",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[26.5, 34.5], [26.5, 35.0], [27.0, 35.0], [27.0, 34.5], [26.5, 34.5]]]}",batlas-location,rough,representative,640,-750,2012-02-15T01:47:45Z,/places/589738/batlas-location,/places/589738,34.75,"34.75,26.75",26.75,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",Barrington Atlas location,aa9ffc1efe7d5c818c199f22231b8b24,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies",,2010-09-22T19:18:30Z,"J. Bennet, G. Reger",0,,unknown,,batlas-location,unlocated,representative,300,-750,2012-02-15T01:47:46Z,/places/589739/batlas-location,/places/589739,,,,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",Barrington Atlas location,a8770f1f8880365f971c5bde048776ab,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.340768, 35.102226, 25.340768, 35.102226",2011-03-09T21:03:33Z,"J. Bennet, G. Reger",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [25.340768, 35.102226]}",darmc-location-12161,precise,representative,-550,-750,2012-02-15T01:47:52Z,/places/589752/darmc-location-12161,/places/589752,35.102226,"35.102226,25.340768",25.340768,,A,archaic,"-750.0,-550.0",DARMC location 12161,8e33828c36accd759b76b6f1c18ce85c,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","26.161615, 35.188402, 26.161615, 35.188402",2011-03-09T21:06:15Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [26.161615, 35.188402]}",darmc-location-12256,precise,representative,-30,-750,2018-06-08T10:51:44Z,/places/589765/darmc-location-12256,/places/589765,35.188402,"35.188402,26.161615",26.161615,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",DARMC location 12256,93c05fa3846d8d67b1669b8cee35ddc1,,,,,38,Prehistory,EUROPE,-2000
"Consoli, R., T. Elliott","25.629044, 35.256232, 25.629044, 35.256232",2012-09-28T14:30:46Z,rconsoli,2,"Surveyed by eye in Google Earth on September 27, 2012 at an eye altitude of 4395 feet. Dates after BAtlas.","settlement,","{""type"": ""Point"", ""coordinates"": [25.629044, 35.256232]}",centerpoint-of-visible-remains-of-dreros-approx.,precise,representative,300,-750,2018-06-08T11:49:05Z,/places/589767/centerpoint-of-visible-remains-of-dreros-approx.,/places/589767,35.256232,"35.256232,25.629044",25.629044,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",Centerpoint of visible remains of Dreros (approx.),bf136471b1a551903fbb3f8127baa32d,,,,,39,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.21053, 35.318405, 25.21053, 35.318405",2011-03-09T22:47:38Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [25.21053, 35.318405]}",darmc-location-15947,precise,representative,640,-750,2018-06-07T20:46:09Z,/places/589769/darmc-location-15947,/places/589769,35.318405,"35.318405,25.21053",25.21053,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 15947,c0124f5441930faa9d6ee53de58f6882,,,,,40,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","24.684822, 35.328097, 24.684822, 35.328097",2011-03-09T21:08:07Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [24.684822, 35.328097]}",darmc-location-12322,precise,representative,640,-750,2018-06-07T21:36:16Z,/places/589772/darmc-location-12322,/places/589772,35.328097,"35.328097,24.684822",24.684822,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 12322,544c44989765c0524ea414e58bdf59c0,,,,,40,Prehistory,EUROPE,-2000
"Ã…hlfeldt, J.","24.663544, 35.33867, 24.663544, 35.33867",2012-10-20T20:31:14Z,jahlfeldt,0,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [24.663544, 35.33867]}",dare-location,precise,representative,640,-750,2018-06-07T21:36:16Z,/places/589772/dare-location,/places/589772,35.33867,"35.33867,24.663544",24.663544,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,53ac2ec39fb26f165838d2ea0b370e7e,,,,,37,Prehistory,EUROPE,-2000
"Becker, J.","24.6764782, 35.333144, 24.6764782, 35.333144",2013-09-28T03:08:08Z,jbecker,2,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [24.6764782, 35.333144]}",location-of-archaeological-area,precise,"representative,",-550,-750,2018-06-07T21:36:16Z,/places/589772/location-of-archaeological-area,/places/589772,35.333144,"35.333144,24.6764782",24.6764782,,A,archaic,"-750.0,-550.0",OSM location of archaeological area,c68ff7f2b1dcd5cf24d07230d474e6d0,,,,,37,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","25.481758, 35.171325, 25.481758, 35.171325",2011-03-09T21:09:28Z,"J. Bennet, G. Reger",1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [25.481758, 35.171325]}",darmc-location-12378,precise,representative,640,-750,2018-06-08T11:55:16Z,/places/589781/darmc-location-12378,/places/589781,35.171325,"35.171325,25.481758",25.481758,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 12378,4c9346e4ef5df39e1a8cba65d1ffe9fa,,,,,37,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","26.5, 34.5, 27.0, 35.0",2010-09-22T19:19:35Z,"J. Bennet, G. Reger",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[26.5, 34.5], [26.5, 35.0], [27.0, 35.0], [27.0, 34.5], [26.5, 34.5]]]}",batlas-location,rough,representative,-550,-750,2012-02-15T01:48:13Z,/places/589788/batlas-location,/places/589788,34.75,"34.75,26.75",26.75,,A,archaic,"-750.0,-550.0",Barrington Atlas location,bd3846b2f2d68f45f82d045b0592c4e4,,,,,37,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies",,2010-09-22T19:19:37Z,"J. Bennet, G. Reger",0,,unknown,,batlas-location,unlocated,representative,-30,-750,2012-02-15T01:48:14Z,/places/589790/batlas-location,/places/589790,,,,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",Barrington Atlas location,54ecd3eac18ddaab7a9bc9a385cf9337,,,,,37,Prehistory,EUROPE,-2000
"Bennet, J., G. Reger, D. R. Talbert, T. Elliott, S. Gillies","24.946943, 35.062107, 24.946943, 35.062107",2011-03-10T01:54:38Z,"J. Bennet, G. Reger",1,5M scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [24.946943, 35.062107]}",darmc-location-24047,precise,representative,-550,-750,2018-06-08T00:50:40Z,/places/589796/darmc-location-24047,/places/589796,35.062107,"35.062107,24.946943",24.946943,,A,archaic,"-750.0,-550.0",DARMC location 24047,f5419159500f97230d404c4914746173,,,,,37,Prehistory,EUROPE,-2000
