authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000,2000,timeDiff
"Deblauwe, F., T. Elliott","32.889, 24.09, 32.889, 24.09",2012-07-23T04:06:14Z,fdeblauwe,6,,unknown,"{""type"": ""Point"", ""coordinates"": [32.889, 24.09]}",actual-island,precise,representative,2100,1700,2020-06-22T23:24:32Z,/places/786021/actual-island,/places/786021,24.09,"24.09,32.889",32.889,,M,modern,"1700.0,2100.0","Center of the island, per Google Earth",e9e9647d90b1c0f2f1cae02f6f65d797,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","35.790278, 23.900278, 35.790278, 23.900278",2013-05-28T21:02:59Z,jbecker,1,Location based on OpenStreetMap,"cape,","{""type"": ""Point"", ""coordinates"": [35.790278, 23.900278]}",location-of-lepte-akra,precise,representative,2100,1700,2018-06-08T00:24:35Z,/places/786060/location-of-lepte-akra,/places/786060,23.900278,"23.900278,35.790278",35.790278,,M,modern,"1700.0,2100.0",location of Lepte Akra,f92439df6fe63b53d3f3a3281ccb2c63,,,,,32,Classical,AFRICA,-600,,400
"Rumora, R., J. Becker, T. Elliott","32.884252, 24.025031, 32.884252, 24.025031",2012-07-19T15:51:11Z,rrumora,4,"The visible remains of the temple complex from Philae island, relocated to Agilkia Island in a UNESCO effort. Temples are of Ptolemaic date, and continued in use during the Roman empire, but time period associated with this location has been set to ""modern"" because it is not the original location.","temple-2,","{""type"": ""Point"", ""coordinates"": [32.884252, 24.025031]}",view-of-the-relocated-philae-temple,precise,"representative,",2100,1700,2018-06-07T23:52:49Z,/places/786089/view-of-the-relocated-philae-temple,/places/786089,24.025031,"24.025031,32.884252",32.884252,,M,modern,"1700.0,2100.0",View of the Relocated Philae temple,3a1a08685e9370f0f2e7cc11807f6cea,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-2.7127034, 51.3353199, -2.0310027, 51.5824355",2019-10-30T12:10:05Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[-2.2214822, 51.3353199], [-2.293144, 51.3375475], [-2.2932201, 51.3375519], [-2.2943417, 51.3376327], [-2.294731, 51.337664], [-2.2949623, 51.3377039], [-2.2953765, 51.3378189], [-2.6219904, 51.4460643], [-2.6223695, 51.4462518], [-2.6233721, 51.4468101], [-2.7100485, 51.4970808], [-2.7109583, 51.4979304], [-2.7127034, 51.50066], [-2.092601, 51.582407], [-2.092342, 51.5824355], [-2.0919517, 51.5824131], [-2.0907385, 51.5822744], [-2.0827932, 51.5809229], [-2.0814358, 51.5800421], [-2.0314318, 51.5425135], [-2.0311743, 51.5413391], [-2.0310027, 51.5397376], [-2.0310885, 51.5387233], [-2.0982328, 51.4303305], [-2.1132034, 51.4087875], [-2.136424, 51.3778886], [-2.1366746, 51.3775667], [-2.1370561, 51.377239], [-2.1719776, 51.3530389], [-2.2160992, 51.3361404], [-2.2173431, 51.3356916], [-2.2179189, 51.3355317], [-2.2185675, 51.3354792], [-2.2207977, 51.3353438], [-2.2214822, 51.3353199]]]}",osm-location-of-river-avon,precise,representative,2100,1700,2020-02-03T19:18:22Z,/places/79279/osm-location-of-river-avon,/places/79279,51.43224878,"51.4322487763,-2.29774743637",-2.297747436,,M,modern,"1700.0,2100.0",OSM location of River Avon,21ae9ae7e70e4888963011921d2d3eab,,,,,31,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","0.0965011, 53.5575609, 0.0965011, 53.5575609",2014-07-07T16:43:33Z,jbecker,3,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [0.0965011, 53.5575609]}",osm-location,precise,,2100,1700,2016-08-01T17:49:36Z,/places/79281/osm-location,/places/79281,53.5575609,"53.5575609,0.0965011",0.0965011,,M,modern,"1700.0,2100.0",OSM location of Humber (river),495572471d3760d6b814231e2979d072,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-3.5297296, 51.5013402, -3.5297296, 51.5013402",2013-09-06T03:13:29Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-3.5297296, 51.5013402]}",location-of-Aventius-fl,precise,representative,2100,1700,2013-09-12T17:35:27Z,/places/79309/location-of-Aventius-fl,/places/79309,51.5013402,"51.5013402,-3.5297296",-3.5297296,,M,modern,"1700.0,2100.0",location of *Aventius fl.,bb8c604a468f4b40cece2997a9b5e260,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-2.2867383, 54.0335112, -2.2867383, 54.0335112",2013-09-08T19:01:46Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-2.2867383, 54.0335112]}",location-of-Belisama-fl,precise,representative,2100,1700,2013-09-13T14:07:34Z,/places/79327/location-of-Belisama-fl,/places/79327,54.0335112,"54.0335112,-2.2867383",-2.2867383,,M,modern,"1700.0,2100.0",location of Belisama fl.,d8650945bab87a0ffe8fd5f9b8b184d1,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-7.1005248, 53.1581249, -7.1005248, 53.1581249",2013-09-08T15:41:48Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-7.1005248, 53.1581249]}",location-of-Birgos-fl,precise,representative,2100,1700,2013-09-17T02:03:34Z,/places/79329/location-of-Birgos-fl,/places/79329,53.1581249,"53.1581249,-7.1005248",-7.1005248,,M,modern,"1700.0,2100.0",location of Birgos? fl.,1324bfc6152b4ec9fc576cd372cb8087,,,,,32,Classical,AFRICA,-600,,400
"Elliott, T.","-0.4992398, 51.7394766, -0.4963001, 51.7410113",2020-10-20T11:04:53Z,thomase,1,"Location based on OpenStreetMap. Per Pastscape, the school's playing fields lie over the villa site.",,"{""type"": ""Polygon"", ""coordinates"": [[[-0.4972228, 51.7394766], [-0.4986819, 51.7398686], [-0.4992398, 51.7400812], [-0.4982849, 51.7410113], [-0.4973944, 51.7407854], [-0.4963001, 51.7403669], [-0.4972228, 51.7394766]]]}",osm-location-of-roman-fields-school,precise,representative,2100,1700,2020-10-20T13:32:16Z,/places/79342/osm-location-of-roman-fields-school,/places/79342,51.74024766,"51.740247661,-0.497770008659",-0.497770009,,M,modern,"1700.0,2100.0",OSM Location of Roman Fields School,04d46865a21a49dea6f46e8086e4faa3,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-5.20205, 49.9600667, -5.20205, 49.9600667",2013-09-08T16:18:12Z,jbecker,1,Location based on OpenStreetMap,"cape,","{""type"": ""Point"", ""coordinates"": [-5.20205, 49.9600667]}",location-of-damnonion-okrinon-akron,precise,representative,2100,1700,2013-09-13T12:59:46Z,/places/79411/location-of-damnonion-okrinon-akron,/places/79411,49.9600667,"49.9600667,-5.20205",-5.20205,,M,modern,"1700.0,2100.0",location of Damnonion/Okrinon Akron,836a559d032fba1e7340e200d4ab811b,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-0.1728001, 52.3190233, -0.1728001, 52.3190233",2017-04-06T19:49:06Z,jbecker,1,Representative location of the modern village based on a node derived from OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [-0.1728001, 52.3190233]}",osm-location-of-modern-godmanchester,precise,"representative,associated_modern",2100,1700,2017-04-09T09:38:27Z,/places/79440/osm-location-of-modern-godmanchester,/places/79440,52.3190233,"52.3190233,-0.1728001",-0.1728001,,M,modern,"1700.0,2100.0",OSM location of modern Godmanchester,c15b52024ec24d5380296486a529bf96,,,,,32,Classical,AFRICA,-600,,400
"Moss, G.","1.45, 51.0, 1.45, 51.0",2018-09-28T01:24:41Z,gmoss,1,Representative location based on GeoHack,water-open,"{""type"": ""Point"", ""coordinates"": [1.45, 51.0]}",geohack-location-of-the-strait-of-dover,precise,representative,2100,1700,2018-09-28T01:26:08Z,/places/79469/geohack-location-of-the-strait-of-dover,/places/79469,51,"51,1.45",1.45,,M,modern,"1700.0,2100.0",GeoHack Location of the Strait of Dover,8573fe8c8ecd4bdea4d4bfd8d4d1df30,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-6.3637192, 52.1729874, -6.3637192, 52.1729874",2013-09-08T15:47:27Z,jbecker,3,Representative location based on OpenStreetMap.,"cape,","{""type"": ""Point"", ""coordinates"": [-6.3637192, 52.1729874]}",location-of-h-ieron-akron,precise,representative,2100,1700,2016-05-31T19:47:48Z,/places/79512/location-of-h-ieron-akron,/places/79512,52.1729874,"52.1729874,-6.3637192",-6.3637192,,M,modern,"1700.0,2100.0",OSM location of Carnsore Point,ce853a54a68ee9b0199b4beb0c516a45,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-3.5269108, 50.725562, -3.5269108, 50.725562",2019-06-18T23:43:13Z,jbecker,1,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [-3.5269108, 50.725562]}",osm-location-of-modern-exeter,precise,associated_modern,2100,1700,2021-01-12T10:49:08Z,/places/79531/osm-location-of-modern-exeter,/places/79531,50.725562,"50.725562,-3.5269108",-3.5269108,,M,modern,"1700.0,2100.0",OSM location of modern Exeter,bb300abdf58c4c25b717e2179d82398d,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-3.0959544, 51.8392772, -3.0959544, 51.8392772",2013-09-08T03:20:26Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-3.0959544, 51.8392772]}",location-of-Isca-fl,precise,representative,2100,1700,2013-09-16T22:47:13Z,/places/79533/location-of-Isca-fl,/places/79533,51.8392772,"51.8392772,-3.0959544",-3.0959544,,M,modern,"1700.0,2100.0",location of Isca fl.,39529851602e66fa9d81c27dec81a54c,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-3.7077664, 50.6117997, -3.4224691, 51.1502052",2019-06-19T14:22:33Z,jbecker,1,Representative location based on OpenStreetMap.,river,"{""type"": ""Polygon"", ""coordinates"": [[[-3.4330692, 50.6117997], [-3.4343996, 50.6119087], [-3.4356442, 50.6122082], [-3.4371677, 50.6128209], [-3.4382835, 50.6135971], [-3.5399644, 50.7197744], [-3.5458057, 50.7286743], [-3.5487171, 50.7360051], [-3.7077664, 51.148129], [-3.6968454, 51.1500011], [-3.6952688, 51.1502052], [-3.6951047, 51.1502026], [-3.6941204, 51.150104], [-3.6606453, 51.1439291], [-3.5801976, 51.1148509], [-3.5797511, 51.1146688], [-3.5728979, 51.1117734], [-3.5411992, 51.0968259], [-3.53985, 51.0955767], [-3.5394829, 51.095216], [-3.5393789, 51.0950553], [-3.4834407, 50.9744442], [-3.4224691, 50.6150403], [-3.4318247, 50.6120312], [-3.4330692, 50.6117997]]]}",osm-location-of-river-exe,precise,representative,2100,1700,2021-01-12T10:50:22Z,/places/79535/osm-location-of-river-exe,/places/79535,50.90824221,"50.9082422117,-3.52957938383",-3.529579384,,M,modern,"1700.0,2100.0",OSM location of River Exe,f069aabbce6e460bb0f8d0f65c67d104,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","1.373611, 51.143611, 1.373611, 51.143611",2013-04-12T18:34:21Z,jbecker,0,"coordinates after GeoHack, verified in Google Earth.","cape,","{""type"": ""Point"", ""coordinates"": [1.373611, 51.143611]}",location-of-kantion-akron,precise,representative,2100,1700,2013-04-12T20:47:32Z,/places/79543/location-of-kantion-akron,/places/79543,51.143611,"51.143611,1.373611",1.373611,,M,modern,"1700.0,2100.0",location of Kantion Akron,0f861f02b36edd855a57d5f309bdfe1c,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-4.0825569, 51.662017, -4.0825569, 51.662017",2013-09-19T19:36:55Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-4.0825569, 51.662017]}",location-of-Leuca-fl,precise,representative,2100,1700,2013-10-13T01:10:51Z,/places/79560/location-of-Leuca-fl,/places/79560,51.662017,"51.662017,-4.0825569",-4.0825569,,M,modern,"1700.0,2100.0",location of Leuca fl.,39911438b32c8353c020b447f9512344,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-4.333333, 53.283333, -4.333333, 53.283333",2013-08-03T02:33:59Z,jbecker,1,Coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [-4.333333, 53.283333]}",location-of-mona-ins,precise,"representative,",2100,1700,2018-06-08T10:57:47Z,/places/79601/location-of-mona-ins,/places/79601,53.283333,"53.283333,-4.333333",-4.333333,,M,modern,"1700.0,2100.0",Imagery location of Isle of Anglesey,45e708c467b9a8ac048e8e2f0203810c,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","0.1113803, 53.5755191, 0.1113803, 53.5755191",2014-03-30T00:53:46Z,jbecker,2,Representative location based on OpenStreetMap.,"cape,","{""type"": ""Point"", ""coordinates"": [0.1113803, 53.5755191]}",osm-location,precise,representative,2100,1700,2018-09-28T01:06:10Z,/places/79626/osm-location,/places/79626,53.5755191,"53.5755191,0.1113803",0.1113803,,M,modern,"1700.0,2100.0",OSM location of Spurn Head,5ea76cbc8ef2f1bd0e931a9f732fcb9d,,,,,31,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","-5.3127212, 51.9030217, -5.3127212, 51.9030217",2014-03-30T02:38:03Z,jbecker,3,Representative location based on OpenStreetMap.,"cape,","{""type"": ""Point"", ""coordinates"": [-5.3127212, 51.9030217]}",osm-location,precise,,2100,1700,2016-07-25T21:58:25Z,/places/79628/osm-location,/places/79628,51.9030217,"51.9030217,-5.3127212",-5.3127212,,M,modern,"1700.0,2100.0",OSM location of St David's Head,03992f2a02c1883234b44c1d9752e4d0,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-9.0, 50.0, -9.0, 50.0",2013-08-08T16:26:30Z,jbecker,1,Location based on OpenStreetMap,"water-open,","{""type"": ""Point"", ""coordinates"": [-9.0, 50.0]}",representative-location-for-the-celtic-sea,precise,representative,2100,1700,2013-08-14T11:21:23Z,/places/79632/representative-location-for-the-celtic-sea,/places/79632,50,"50.0,-9.0",-9,,M,modern,"1700.0,2100.0",representative location for the Celtic Sea,9d45a3064a067e2130043df1bc5be6e4,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-3.325351, 51.6217892, -3.325351, 51.6217892",2013-09-06T03:11:16Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-3.325351, 51.6217892]}",location-of-Ratostabios-fl,precise,representative,2100,1700,2013-09-13T14:59:02Z,/places/79652/location-of-Ratostabios-fl,/places/79652,51.6217892,"51.6217892,-3.325351",-3.325351,,M,modern,"1700.0,2100.0",location of Ratostabios? fl.,1dca83474bafab657d756aa76218db4b,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-3.2903103, 52.5226439, -3.2903103, 52.5226439",2013-05-25T19:02:59Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-3.2903103, 52.5226439]}",location-of-Sabrina-fl,precise,representative,2100,1700,2017-10-27T21:19:03Z,/places/79666/location-of-Sabrina-fl,/places/79666,52.5226439,"52.5226439,-3.2903103",-3.2903103,,M,modern,"1700.0,2100.0",location of Sabrina fl.,6a8cba0e89fd9e7e3b68d96ce25c4f3f,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-2.3651749, 53.4320425, -2.3651749, 53.4320425",2013-09-08T19:04:54Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-2.3651749, 53.4320425]}",location-of-Seteia-fl,precise,representative,2100,1700,2017-10-27T21:19:06Z,/places/79680/location-of-Seteia-fl,/places/79680,53.4320425,"53.4320425,-2.3651749",-2.3651749,,M,modern,"1700.0,2100.0",location of Seteia fl.,6a41fa4723fa87d302015d587631d872,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-6.317396, 49.9164996, -6.317396, 49.9164996",2013-08-03T02:44:39Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-6.317396, 49.9164996]}",location-of-st-marys,precise,representative,2100,1700,2013-08-06T16:48:21Z,/places/79684/location-of-st-marys,/places/79684,49.9164996,"49.9164996,-6.317396",-6.317396,,M,modern,"1700.0,2100.0",location of St. Mary's,f6c0e04f44ff7795d63d4dda40d71233,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-6.3322626, 49.9387206, -6.3322626, 49.9387206",2013-08-03T02:46:18Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-6.3322626, 49.9387206]}",location-of-tresco,precise,representative,2100,1700,2013-08-06T16:48:24Z,/places/79684/location-of-tresco,/places/79684,49.9387206,"49.9387206,-6.3322626",-6.3322626,,M,modern,"1700.0,2100.0",location of Tresco,30377b0fe593c7a8355430fb0477e91f,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-6.0277607, 53.486784, -6.0277607, 53.486784",2013-09-18T22:58:44Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-6.0277607, 53.486784]}",location-of-Silumnus-Ins,precise,representative,2100,1700,2014-03-30T02:24:49Z,/places/79685/location-of-Silumnus-Ins,/places/79685,53.486784,"53.486784,-6.0277607",-6.0277607,,M,modern,"1700.0,2100.0",location of Lambay Island,bd2c062aced4b896e8018fdc574ddce7,,,,,32,Classical,AFRICA,-600,,400
"Becker, J.","-0.7678672, 52.0638179, -0.7678672, 52.0638179",2019-06-17T15:09:05Z,jbecker,1,Location of the modern associated administrative center based on a node derived from OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [-0.7678672, 52.0638179]}",osm-location-of-modern-stantonbury,precise,associated_modern,2100,1700,2019-07-16T22:51:48Z,/places/79694/osm-location-of-modern-stantonbury,/places/79694,52.0638179,"52.0638179,-0.7678672",-0.7678672,,M,modern,"1700.0,2100.0",OSM location of modern Stantonbury,373404d85c8346c7a18402f91c8eacd2,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-3.8897322, 52.3311307, -3.8897322, 52.3311307",2013-09-19T20:16:49Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-3.8897322, 52.3311307]}",location-of-Stoukkia-fl,precise,representative,2100,1700,2017-10-27T21:19:10Z,/places/79699/location-of-Stoukkia-fl,/places/79699,52.3311307,"52.3311307,-3.8897322",-3.8897322,,M,modern,"1700.0,2100.0",location of Stoukkia fl.,bc50abe3ba5d6941dacfe13d41bcb957,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-4.4239361, 50.8707312, -4.4239361, 50.8707312",2013-09-08T15:39:36Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-4.4239361, 50.8707312]}",location-of-Tamaros-fl,precise,representative,2100,1700,2017-10-27T21:19:13Z,/places/79704/location-of-Tamaros-fl,/places/79704,50.8707312,"50.8707312,-4.4239361",-4.4239361,,M,modern,"1700.0,2100.0",location of Tamaros fl.,d648bac62c719590774cab25199b220b,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","0.6087, 51.4989, 0.6087, 51.4989",2013-03-16T17:23:25Z,jbecker,0,Coordinates after Geohack; verified in Google Earth 2013.,"river,","{""type"": ""Point"", ""coordinates"": [0.6087, 51.4989]}",location-of-mouth-of-tamesis-fl,precise,representative,2100,1700,2013-03-16T21:58:27Z,/places/79705/location-of-mouth-of-tamesis-fl,/places/79705,51.4989,"51.4989,0.6087",0.6087,,M,modern,"1700.0,2100.0",location of mouth of Tamesis fl.,a2f3c3a63af59e9b1742b7fa52bdef34,,,,,31,Classical,AFRICA,-600,,400
"Becker, J.","-0.1498439, 51.48456, -0.1498439, 51.48456",2013-04-30T02:51:39Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-0.1498439, 51.48456]}",location-of-course-of-Tamesis-fl,precise,representative,2100,1700,2013-07-29T03:41:04Z,/places/79705/location-of-course-of-Tamesis-fl,/places/79705,51.48456,"51.48456,-0.1498439",-0.1498439,,M,modern,"1700.0,2100.0",location of course of Tamesis fl.,7b16f2db90568828bf90dff1dcd72a6b,,,,,32,Classical,AFRICA,-600,,400
